index,budget,genres,homepage,id,keywords,original_language,original_title,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,cast,director
4611,0,,,162396,,en,The Big Swap,0.627763,11-06-1998,0,0,Released,The Big Swap,0,0,Mark Adams Mark Caven Allison Egan Jackie Sawiris Kevin Howarth,Niall Johnson
4612,300000,Drama,,26518,woman director,en,Old Joy,1.673208,01-01-2006,0,73,Released,Old Joy,6.3,36,Daniel London Will Oldham Tanya Smith Robin Rosenberg Keri Moran,Kelly Reichardt
4613,200000,Drama,,8942,usa friendship survival scar family,en,Wendy and Lucy,0.713906,22-05-2008,0,80,Released,Wendy and Lucy,6.4,64,Michelle Williams Will Patton Will Oldham John Robinson,Kelly Reichardt
4614,0,Drama,,68412,independent film,en,3 Backyards,0.17817,01-01-2010,0,88,Released,3 Backyards,4.8,4,Edie Falco Embeth Davidtz Elias Koteas Rachel Resheff Kathryn Erbe,Eric Mendelsohn
4615,300000,Drama Thriller,,2786,paris painting independent film money bombing,fr,Pierrot le fou,7.791898,29-08-1965,0,110,Released,Pierrot le Fou,7.6,127,Jean-Paul Belmondo Anna Karina Graziella Galvani Dirk Sanders Jimmy Karoubi,Jean-Luc Godard
4616,0,Documentary,,87943,woman director,en,Sisters in Law,0.025211,03-09-2005,0,104,Released,Sisters in Law,7.3,2,,Kim Longinotto
4617,300000,Documentary,,73981,philosophy india healing,en,Ayurveda: Art of Being,0.055868,20-09-2001,2074000,101,Released,Ayurveda: Art of Being,5.5,3,,Pan Nalin
4618,0,Drama,,91721,,en,Nothing But a Man,0.008453,01-01-1964,0,95,Released,Nothing But a Man,7,2,Ivan Dixon Abbey Lincoln Julius Harris Gloria Foster Martin Priest,Michael Roemer
4619,300000,Drama,,118452,sex misfit boring,en,"First Love, Last Rites",0.374291,07-08-1998,40542,94,Released,"First Love, Last Rites",3,1,Giovanni Ribisi Natasha Gregson Wagner Donal Logue Robert John Burke Jeannetta Arnette,Jesse Peretz
4620,0,Action Adventure Drama,,47534,boxer massage unrequited love locker room independent film,en,Fighting Tommy Riley,0.045429,06-05-2005,0,0,Released,Fighting Tommy Riley,5.3,4,J.P. Davis Eddie Jones Christina Chambers Diane Tayler,Eddie O'Flaherty
4621,0,Action Thriller,,40914,bodyguard princess female assassin soldier heir,en,Royal Kill,1.088501,10-04-2009,0,90,Released,Royal Kill,2.8,6,Pat Morita Eric Roberts Gail Kim Lalaine Alexander Wraith,Babar Ahmed
4622,0,,http://www.lookingglassfilm.com/,365052,,en,The Looking Glass,0.062979,23-10-2015,0,110,Released,The Looking Glass,7,1,Dorothy Tristan Jace Casey Jace Casey Harry Musselwhite Elizabeth Stenholt,John D. Hancock
4623,300000,Action Comedy Science Fiction,,13282,dystopia street race reality spoof,en,Death Race 2000,6.473667,27-04-1975,8000000,80,Released,Death Race 2000,5.9,124,David Carradine Simone Griffeth Sylvester Stallone Mary Woronov Roberta Collins,Paul Bartel
4624,0,Horror Drama Thriller,http://www.locker13.com/,250184,terror anthology suspense,en,Locker 13,1.905197,29-03-2014,0,90,Released,Locker 13,6.8,3,Ricky Schroder Jon Gries Tatyana Ali Jason Marsden Rick Hoffman,Jason Marsden
4625,0,Horror,,426067,,en,Midnight Cabaret,0.001389,01-01-1990,0,94,Released,Midnight Cabaret,0,0,Lisa Hart Carroll Michael Des Barres Paul Drake Laura Harrington Thom Mathews,Pece Dingo
4626,300000,Romance Comedy Drama,,324352,coming of age,en,Anderson's Cross,0.006323,20-05-2010,0,98,Released,Anderson's Cross,0,0,Joanna Cassidy Joyce Guy Bill Moseley Jerome Elston Scott Alan Blumenfeld,Jerome Elston Scott
4627,0,Drama Romance,,318040,,en,Bizarre,0.583446,07-02-2015,0,99,Released,Bizarre,6.2,11,Pierre Prieur Adrian James Raquel Nave Rebekah Underhill Charlie Himmelstein,\u00c9tienne Faure
4628,0,Horror,,27420,slasher,en,Graduation Day,1.452199,01-05-1981,0,96,Released,Graduation Day,5,22,Christopher George Billy Hufsey Patch Mackenzie E. Danny Murphy E. J. Peaker,Herb Freed
4629,300000,Comedy Horror Thriller,http://someguywhokillspeople.com/,80468,,en,Some Guy Who Kills People,2.733725,14-04-2011,0,97,Released,Some Guy Who Kills People,5.7,45,Kevin Corrigan Barry Bostwick Karen Black Leo Fitzpatrick Ariel Gade,Jack Perez
4630,0,Drama Thriller Crime,http://www.magpictures.com/compliance/,84188,,en,Compliance,8.942203,23-08-2012,319285,90,Released,Compliance,6.3,221,Ann Dowd Dreama Walker Pat Healy Philip Ettinger James McCaffrey,Craig Zobel
4631,250000,Comedy Drama Romance,http://www.viewaskew.com/chasingamy/,2255,new jersey coming out love of one's life bisexuality menage a trois,en,Chasing Amy,20.601483,04-04-1997,12021272,113,Released,Chasing Amy,6.7,433,Ben Affleck Joey Lauren Adams Jason Lee Dwight Ewell Jason Mewes,Kevin Smith
4632,250000,Comedy Drama Romance,,50035,woman director,en,Lovely & Amazing,1.45917,31-08-2001,4186931,91,Released,Lovely & Amazing,6.3,23,Catherine Keener Brenda Blethyn Emily Mortimer Jake Gyllenhaal James Le Gros,Nicole Holofcener
4633,0,,,300327,,en,Death Calls,0.005883,01-09-2010,0,0,Released,Death Calls,0,0,,
4634,0,Crime Drama,,14290,,en,Better Luck Tomorrow,3.877036,12-01-2002,0,101,Released,Better Luck Tomorrow,6.5,27,Parry Shen Jason Tobin Sung Kang Karin Anna Cheung Roger Fan,Justin Lin
4635,0,Comedy Drama Romance,,29371,lesbian relationship independent film lesbian interest lgbt woman director,en,The Incredibly True Adventure of Two Girls In Love,1.70819,16-06-1995,0,94,Released,The Incredibly True Adventure of Two Girls In Love,5.7,13,Laurel Holloman Maggie Moore Kate Stafford Nicole Ari Parker Toby Poser,Maria Maggenti
4636,0,Comedy Drama,,44490,gay independent film mentally handicapped man,en,Chuck & Buck,0.812855,21-01-2000,0,96,Released,Chuck & Buck,5.7,16,Mike White Chris Weitz Lupe Ontiveros Maya Rudolph Paul Weitz,Miguel Arteta
4637,250000,Drama Comedy Romance,,32222,tradition indian lead roommate culture clash college,en,American Desi,0.126304,01-01-2001,0,100,Released,American Desi,5,4,Kal Penn Purva Bedi Deep Katdare Ronobir Lahiri Rizwan Manji,Piyush Dinker Pandya
4638,300000,Drama Action Crime,,378237,,en,Amidst the Devil's Wings,0.018087,01-12-2014,0,90,Released,Amidst the Devil's Wings,0,0,,
4639,250000,Thriller Science Fiction Mystery,,431,riddle autism claustrophobia maze prime number,en,Cube,44.656151,09-09-1997,501818,90,Released,Cube,6.9,1069,Nicole de Boer Nicky Guadagni David Hewlett Andrew Miller Julian Richings,Vincenzo Natali
4640,0,Comedy Romance,,76996,independent film woman director,it,Love and Other Catastrophes,0.619348,01-08-1996,0,78,Released,Love and Other Catastrophes,5.8,9,Matt Day Matthew Dyktynski Alice Garner Frances O'Connor Radha Mitchell,Emma-Kate Croghan
4641,250,Drama Comedy Animation,,51942,,en,I Married a Strange Person!,0.293649,28-08-1998,203,72,Released,I Married a Strange Person!,7.5,12,Charis Michelsen Tom Larson Richard Spore,Bill Plympton
4642,0,Drama Mystery Thriller,,1424,post traumatic stress  disorder photographer loss of lover professor trauma,en,November,5.742359,22-07-2004,0,73,Released,November,4.9,11,Courteney Cox James Le Gros Michael Ealy Nora Dunn Nick Offerman,Greg Harrison
4643,250000,Drama Romance,http://www.likecrazy.com/,60420,chair customs student visa parents blogger,en,Like Crazy,21.825564,28-10-2011,3542353,90,Released,Like Crazy,6.4,381,Anton Yelchin Felicity Jones Jennifer Lawrence Charlie Bewley Alex Kingston,Drake Doremus
4644,0,Horror,,325123,,en,Teeth and Blood,0.055325,10-03-2015,0,96,Released,Teeth and Blood,3,1,Glenn Plummer Michelle Van Der Water Danielle Vega Greg Eagles,
4645,0,Comedy,,142132,woman director,en,Sugar Town,0.375423,17-09-1999,0,92,Released,Sugar Town,5.5,2,John Taylor Michael Des Barres Martin Kemp Jade Gordon Larry Klein,Allison Anders
4646,0,Drama Comedy,,20520,,en,The Motel,0.120505,01-01-2005,0,75,Released,The Motel,7,3,Jeffrey Chyau Sung Kang Jade Wu Samantha Futerman Alexis Chang,Michael Kang
4647,250000,Thriller Drama,http://www.kickstarter.com/projects/1094772583/the-canyons,109729,sex adultery jealousy nudity seduction,en,The Canyons,6.978907,29-07-2013,56825,99,Released,The Canyons,4.1,75,Lindsay Lohan James Deen Gus Van Sant Nolan Gerard Funk Amanda Brooks,Paul Schrader
4648,0,Drama,http://www.ontheouts.com/,78307,prison drug dealer single mother teenage pregnancy woman director,en,On the Outs,0.493223,11-09-2004,0,86,Released,On the Outs,5.9,6,Judy Marte Paola Mendoza Flaco Navaja Dominic Col\u00f3n Edward O'Blenis,Lori Silverbush
4649,0,Drama Thriller,http://www.shotgunstories.com/,12247,brother brother relationship loss of father arkansas,en,Shotgun Stories,5.251143,01-10-2007,0,92,Released,Shotgun Stories,6.9,57,Michael Shannon Glenda Pannell Lynnsee Provence Douglas Ligon Barlow Jacobs,Jeff Nichols
4650,0,Thriller Mystery,http://www.examthemovie.com/,29917,gun room suspicion guard pill,en,Exam,20.265518,19-06-2009,0,101,Released,Exam,6.6,523,Luke Mably Adar Beck Chris Carey Gemma Chan Nathalie Cox,Stuart Hazeldine
4651,250000,Science Fiction Drama,,70687,future bisexuality time travel woman director,en,The Sticky Fingers of Time,0.130169,06-06-1997,0,90,Released,The Sticky Fingers of Time,4.8,3,Terumi Matthews Nicole Zaray Belinda Becker James Urbaniak Thomas Pasley,Hilary Brougher
4652,0,Music,http://www.theasylum.cc/product.php?id=148,60463,high school woman director,en,Sunday School Musical,0.46049,21-10-2008,0,93,Released,Sunday School Musical,5.5,4,Chris Chatman Candise Lakota Krystle Connor Robert Acinapura Amy Ganser,Rachel Goldenberg
4653,0,Drama,,46252,,en,Rust,0.399491,07-10-2010,0,94,Released,Rust,0,0,Corbin Bernsen Frank Gallacher Lloyd Warner Audrey Lynn Tennent,Corbin Bernsen
4654,250000,Action Fantasy,,24869,supernatural father daughter relationship incubus,en,Ink,5.217002,23-01-2009,0,106,Released,Ink,6.4,101,Chris Kelly Jessica Duffy Quinn Hunchar Jeremy Make Jennifer Batter,Jamin Winans
4655,250000,Drama Family,http://www.thechristmasbunny.com/,77934,,en,The Christmas Bunny,0.065103,28-11-2010,0,96,Released,The Christmas Bunny,5.7,7,Sophie Bolen Madeline Vail  Colby French Florence Henderson Charles Beale ,Tom Seidman 
4656,0,Crime Drama,,34697,nudity seduction,en,Butterfly,1.063615,05-02-1982,0,107,Released,Butterfly,5,12,Stacy Keach Pia Zadora Orson Welles Ed McMahon June Lockhart,Matt Cimber
4657,0,,,320435,,en,UnDivided,0.010607,01-02-2013,0,0,Released,UnDivided,0,0,,
4658,0,Horror Thriller,,150211,bickering accident denial of death,en,The Frozen,1.084387,10-10-2012,0,0,Released,The Frozen,4.2,14,Brit Morgan Noah Segan,Andrew Hyatt
4659,0,Family Drama,,306667,horse teenage girl,en,Horse Camp,0.172299,10-01-2015,0,108,Released,Horse Camp,5.5,2,Jordan Trovillion Dean Cain Sherryl Despres Dana Blackstone Annelyse Ahmad,Joel Paul Reisig
4660,0,Documentary,http://www.give-me-shelter.com/,274758,helping animals,en,Give Me Shelter,0.278981,24-06-2014,0,90,Released,Give Me Shelter,0,0,Katie Cleary Robert Davi Carole Davis Alison Eastwood Tippi Hedren,Kristin Rizzo
4661,245000,Drama Romance War,,3060,world war i silent film,en,The Big Parade,0.785744,05-11-1925,22000000,151,Released,The Big Parade,7,21,John Gilbert Ren\u00e9e Ador\u00e9e Hobart Bosworth Claire McDowell Claire Adams,King Vidor
4662,0,Comedy,,40963,independent film,en,Little Big Top,0.0921,01-01-2006,0,0,Rumored,Little Big Top,10,1,Sid Haig Richard Riehle Mel England Jacob Zachar Travis Betz,
4663,250,Romance Comedy Music,,173224,road movie,en,Along the Roadside,0.166655,28-02-2013,0,118,Released,Along the Roadside,7.7,3,Michael Madsen Iman Crosson Lazar Ristovski,Zoran Lisinac
4664,230000,Drama Action Crime,http://www.bronsonthemovie.com,18533,prison isolation,en,Bronson,18.450613,09-10-2008,2260712,92,Released,Bronson,6.9,733,Tom Hardy Matt King James Lance Kelly Adams Katy Barker,Nicolas Winding Refn
4665,0,Western,,376010,,en,Western Religion,0.58954,09-10-2015,0,106,Released,Western Religion,0,0,Peter Shinkoda Merik Tadros Peter Sherayko Miles Szanto Jonathan Erickson Eisley,James O'Brien
4666,225000,Foreign Documentary,http://detroitfirefilm.org/,139948,michigan crisis fire fighting detroit woman director,en,Burn,0.126676,01-11-2012,111300,86,Released,Burn,6.9,6,"Donald Austin Brendan ""Doogie"" Milewski Dave Parnell",Tom Putnam
4667,0,Romance Drama,,77332,,en,Urbania,0.065155,24-01-2000,0,103,Released,Urbania,5.2,10,Dan Futterman Matt Keeslar Samuel Ball Lothaire Bluteau Alan Cumming,Jon Matthews
4668,100000,Comedy,,70478,female nudity lesbian erotic movie,en,The Stewardesses,1.183892,25-07-1969,27000000,69,Released,The Stewardesses,4.3,5,Christina Hart Ronald South William Condos Anita de Moulin Paula Erikson,Al Silliman Jr.
4669,210000,Adventure Horror Science Fiction,,35073,monster atomic bomb lighthouse arctic rampage,en,"The Beast from 20,000 Fathoms",2.043661,13-06-1953,5000000,80,Released,"The Beast from 20,000 Fathoms",6.7,41,Paul Hubschmid Paula Raymond Cecil Kellaway Kenneth Tobey Donald Woods,Eug\u00e8ne Louri\u00e9
4670,400000,Adventure Action Thriller Science Fiction,,9659,chain baby bridge post-apocalyptic dystopia,en,Mad Max,33.142185,12-04-1979,100000000,93,Released,Mad Max,6.6,1213,Mel Gibson Joanne Samuel Hugh Keays-Byrne Steve Bisley Tim Burns,George Miller
4671,200000,Comedy Romance,,10218,independent film stuffed animal hollywood drink swinger,en,Swingers,13.971674,18-10-1996,4505922,94,Released,Swingers,6.8,253,Jon Favreau Vince Vaughn Ron Livingston Patrick Van Horn Alex D\u00e9sert,Doug Liman
4672,200000,Western,,391,gang war victim of murder greed hostility spaghetti western,it,Per un pugno di dollari,38.771062,12-09-1964,14500000,99,Released,A Fistful of Dollars,7.6,883,Clint Eastwood Marianne Koch Gian Maria Volont\u00e9 Wolfgang Lukschy Jos\u00e9 Calvo,Sergio Leone
4673,200000,Comedy,,43595,singer night club owner,en,She Done Him Wrong,0.622752,09-02-1933,2200000,66,Released,She Done Him Wrong,5.1,27,Mae West Cary Grant Owen Moore Gilbert Roland Noah Beery,Lowell Sherman
4674,0,,,194588,,en,Short Cut to Nirvana: Kumbh Mela,0.004998,11-05-2004,0,85,Released,Short Cut to Nirvana: Kumbh Mela,0,0,,
4675,200000,Drama,http://www.thegracecardmovie.com/,54897,family's daily life bible platonic love hope church service,en,The Grace Card,0.616283,25-02-2011,2295733,101,Released,The Grace Card,6.5,10,"Michael Joiner Michael Higgenbottom Louis Gossett, Jr. Cindy Hodge",David Evans 
4676,0,Drama,,83588,prison woman director,en,Middle of Nowhere,2.836537,12-10-2012,0,101,Released,Middle of Nowhere,6.6,7,David Oyelowo Maya Gilbert Sharon Lawrence Emayatzy Corinealdi Dondre Whitfield,Ava DuVernay
4677,0,Romance Drama Comedy,,53256,sex bisexual science,de,Drei,5.937602,23-12-2010,2611555,119,Released,Three,6.3,31,Sophie Rois Sebastian Schipper Devid Striesow Annedore Kleist Alexander H\u00f6rbe,Tom Tykwer
4678,200000,Music Drama,,40920,independent film,en,The Business of Fancydancing,0.06104,14-01-2002,0,103,Released,The Business of Fancydancing,8,2,Evan Adams Michelle St. John Gene Tagaban Swil Kanim Rebecca Carroll,Sherman Alexie
4679,0,Documentary,,287815,,en,Call + Response,0.062089,10-10-2008,0,86,Released,Call + Response,8,1,,Justin Dillon
4680,450000,Crime Horror Thriller,http://www.malevolencemovie.com/,54702,hostage psychopath abandoned house serial killer slasher,en,Malevolence,1.077321,10-09-2004,0,90,Released,Malevolence,4.9,14,Samantha Dark Heather Magee Richard Glover R. Brandon Johnson,Stevan Mena
4681,0,,http://www.realityshowthefilm.com/,176074,wife husband relationship reality reality tv reality spoof,en,Reality Show,0.472123,01-01-2015,0,92,Released,Reality Show,5.5,2,Adam Rifkin Kelley Menighan Hensley Kendra Sue Waldman Scott Anderson,Adam Rifkin
4682,13000000,Horror,,69270,,en,Super Hybrid,4.009379,01-01-2010,0,95,Released,Super Hybrid,4.6,24,Shannon Beckner Oded Fehr Ryan Kennedy Adrien Dorval Duncan Fisher,Eric Valette
4683,0,Drama Comedy Horror,,5759,mumblecore mumblegore,en,Baghead,3.299345,21-01-2008,0,84,Released,Baghead,5.8,23,Ross Partridge Steve Zissis Greta Gerwig Elise Muller Jett Garner,Jay Duplass
4684,0,Horror,,402515,terror horror fear wood grove,pt,Solitude,0.018716,21-10-2014,0,89,Released,American Beast,0,0,Armin Habibovich Victoria Lachelle Livingston Oden Taylor Scott Olson,Livingston Oden
4685,0,Documentary,,126141,,en,Chats perchés,0.092562,05-12-2004,0,59,Released,The Case of the Grinning Cat,7.7,3,,Chris Marker
4686,0,Drama,,48035,faith independent film religion religious fundamentalist pregnant wife,da,Ordet,3.225189,09-01-1955,0,126,Released,Ordet,7.8,65,Birgitte Federspiel Preben Lerdorff Rye Henrik Malberg Emil Hass Christensen Ejner Federspiel,Carl Theodor Dreyer
4687,0,Comedy Drama Romance,http://www.gooddickthefilm.com/,14758,sexuality roommate misfit independent film relationship,en,Good Dick,1.948435,03-10-2008,0,86,Released,Good Dick,6.1,34,Marianna Palka Jason Ritter Eric Edelstein Martin Starr Mark Webber,Marianna Palka
4688,0,Science Fiction Drama,http://manfromearth.com/,13363,philosophy secret birthday professor psychology,en,The Man from Earth,31.339015,10-06-2007,0,87,Released,The Man from Earth,7.7,687,David Lee Smith Tony Todd John Billingsley Ellen Crawford Annika Peterson,Richard Schenkman
4689,0,Documentary,,37985,woman director,en,The Trials Of Darryl Hunt,0.15066,15-06-2007,0,106,Released,The Trials Of Darryl Hunt,6.8,4,,Ricki Stern
4690,0,Drama Family,,25786,,en,Samantha: An American Girl Holiday,4.980585,23-11-2004,0,86,Released,Samantha: An American Girl Holiday,4.6,9,Mia Farrow AnnaSophia Robb Olivia Ballantyne Kelsey Lewis Jordan Bridges,Nadia Tass
4691,0,Drama Mystery Science Fiction Thriller,http://www.heliconarts.com/yesterday/,36549,independent film,en,Yesterday Was a Lie,0.145014,01-01-2008,0,89,Released,Yesterday Was a Lie,6,4,Chase Masterson John Newton Kipleigh Brown Mik Scriba Nathan Mobley,James Kerwin
4692,0,Music Comedy Drama,,361398,,en,Theresa Is a Mother,0.036532,25-09-2015,0,105,Released,Theresa Is a Mother,0,0,Edie McClurg C. Fraser Press Richard Poe Robert Turano Matthew Gumley,Darren Press
4693,0,Thriller Drama Science Fiction,,289180,woman director,en,H.,1.045623,28-08-2014,0,93,Released,H.,6.5,4,Robin Bartlett Rebecca Dayan Will Janowitz Julian Gamble,Rania Attieh
4694,0,Drama,,288927,woman director,en,Archaeology of a Woman,0.254659,12-09-2014,0,94,Released,Archaeology of a Woman,0,0,Sally Kirkland Victoria Clark James Murtaugh Karl Geary Mary Testa,Sharon Greytak
4695,180000,Drama Comedy Family,http://www.miramax.com/movie/children-of-heaven/,21334,brother sister relationship class foot race,fa,بچه‌های آسمان,7.072118,01-08-1997,900000,89,Released,Children of Heaven,7.8,112,Mohammad Amir Naji Amir Farrokh Hashemian Bahare Seddiqi,Majid Majidi
4696,8000,Drama Romance,http://weekenderfilm.tumblr.com/,79120,gay great britain one-night stand independent film gay relationship,en,Weekend,1.041254,22-09-2011,469947,96,Released,Weekend,7.4,163,Tom Cullen Chris New Jonathan Race Laura Freeman Loreto Murray,Andrew Haigh
4697,0,Comedy Romance,,27995,independent film lesbian,en,She's Gotta Have It,6.722213,08-08-1986,0,84,Released,She's Gotta Have It,6.1,25,Tracy Camilla Johns Tommy Redmond Hicks John Canada Terrell Spike Lee Raye Dowell,Spike Lee
